 ID, Account ID, Employee ID, Title, Description, Due Date, Status, Priority, Type, Completed At, Created At
915042323,1677846115,1029413620,Schedule quarterly review call,Present new features and gather feedback,2025-01-25 23:00:36.451437 UTC,In Progress,Medium,Call,,2025-01-02 23:00:36.451437 UTC
1092729216,1677846115,517880878,Follow up on open issues,Follow up on previous discussion points,2025-02-05 23:00:36.451624 UTC,In Progress,Medium,Follow-up,,2024-12-27 23:00:36.451624 UTC
1065171665,1677846115,1157138452,Contract renewal meeting,Review account health metrics,2025-02-03 23:00:36.451774 UTC,Deferred,Low,Meeting,,2024-11-30 23:00:36.451774 UTC
1941809164,1677846115,289350603,Renewal discussion call,Present new features and gather feedback,2025-01-25 23:00:36.451927 UTC,Completed,Medium,Call,2025-01-24 23:00:36.451927 UTC,2025-01-15 23:00:36.451927 UTC
2128463413,1677846115,1029413620,Share case study materials,Share documentation on new features,2025-02-19 23:00:36.453998 UTC,Not Started,Medium,Email,,2024-12-15 23:00:36.453998 UTC
2066062354,1677846115,1826904509,Share case study materials,Send meeting summary and action items,2025-01-29 23:00:36.454178 UTC,Not Started,High,Email,,2024-12-21 23:00:36.454178 UTC
850616860,1677846115,1816148921,Send product update announcement,Provide updates on implementation timeline,2025-01-25 23:00:36.454355 UTC,In Progress,Low,Email,,2025-01-07 23:00:36.454355 UTC
604274207,1677846115,1224300936,Technical architecture review,Discuss expansion opportunities,2025-02-03 23:00:36.454539 UTC,In Progress,Medium,Meeting,,2024-12-13 23:00:36.454539 UTC
224641844,1677846115,1029413620,Share case study materials,Share documentation on new features,2025-01-27 23:00:36.454703 UTC,Completed,Low,Email,2025-01-26 23:00:36.454703 UTC,2025-01-21 23:00:36.454703 UTC
25579450,1677846115,122346013,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-02-16 23:00:36.459037 UTC,Completed,Low,Call,2025-01-25 23:00:36.459037 UTC,2025-01-18 23:00:36.459037 UTC
419767924,1677846115,951775129,Review feature requests,Follow up on previous discussion points,2025-01-30 23:00:36.45921 UTC,Not Started,Medium,Follow-up,,2024-11-29 23:00:36.45921 UTC
1120779029,1677846115,81801061,Send product update announcement,Send meeting summary and action items,2025-02-02 23:00:36.459386 UTC,Completed,Low,Email,2025-01-24 23:00:36.459386 UTC,2024-12-09 23:00:36.459386 UTC
206615848,1677846115,951775129,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-13 23:00:36.45955 UTC,In Progress,Low,Call,,2024-11-28 23:00:36.45955 UTC
1947939569,1677846115,1029413620,Contract renewal meeting,Review account health metrics,2025-02-20 23:00:36.462109 UTC,Completed,Low,Meeting,2025-02-07 23:00:36.462109 UTC,2024-12-27 23:00:36.462109 UTC
1619617447,1677846115,1029413620,Technical architecture review,Review account health metrics,2025-02-05 23:00:36.462282 UTC,Completed,Low,Meeting,2025-01-25 23:00:36.462282 UTC,2024-12-22 23:00:36.462282 UTC
1928069318,1677846115,519770588,Technical architecture review,Discuss expansion opportunities,2025-02-08 23:00:36.462454 UTC,Not Started,High,Meeting,,2024-11-29 23:00:36.462454 UTC
2043221653,1677846115,742365891,Send product update announcement,Provide updates on implementation timeline,2025-02-13 23:00:36.462607 UTC,Not Started,Medium,Email,,2024-12-11 23:00:36.462607 UTC
271017136,1677846115,1224300936,Update service agreement,Follow up on previous discussion points,2025-02-01 23:00:36.46277 UTC,Completed,Low,Contract Review,2025-01-24 23:00:36.46277 UTC,2024-12-18 23:00:36.46277 UTC
1889220789,1677846115,1439420165,Follow up on technical issues,Discuss current usage patterns and future needs,2025-02-08 23:00:36.466766 UTC,Not Started,Medium,Call,,2025-01-04 23:00:36.466766 UTC
351373888,1677846115,1050508733,Contract renewal meeting,Review account health metrics,2025-02-14 23:00:36.466958 UTC,Not Started,Low,Meeting,,2025-01-11 23:00:36.466958 UTC
945446916,1677846115,81801061,Follow up on open issues,Follow up on previous discussion points,2025-02-19 23:00:36.467106 UTC,Completed,High,Follow-up,2025-02-12 23:00:36.467106 UTC,2024-12-25 23:00:36.467106 UTC
1249249014,1677846115,1837155942,Validate contract details,Follow up on previous discussion points,2025-02-12 23:00:36.467272 UTC,Completed,Low,Contract Review,2025-01-24 23:00:36.467272 UTC,2025-01-01 23:00:36.467272 UTC
1455290094,1677846115,1180861141,Share case study materials,Send meeting summary and action items,2025-02-05 23:00:36.470199 UTC,In Progress,Medium,Email,,2024-12-11 23:00:36.470199 UTC
1563023329,1677846115,1826904509,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-14 23:00:36.470371 UTC,In Progress,Medium,Call,,2024-12-24 23:00:36.470371 UTC
1941166940,1677846115,1826904509,Contract renewal meeting,Plan next quarter objectives,2025-02-15 23:00:36.470535 UTC,Completed,Medium,Meeting,2025-02-15 23:00:36.470535 UTC,2025-01-01 23:00:36.470535 UTC
43874562,1677846115,1507141089,Quarterly business review,Discuss expansion opportunities,2025-02-13 23:00:36.470702 UTC,In Progress,Medium,Meeting,,2024-12-26 23:00:36.470702 UTC
1353410017,1677846115,289350603,Validate contract details,Follow up on previous discussion points,2025-02-15 23:00:36.474682 UTC,In Progress,Low,Contract Review,,2024-12-13 23:00:36.474682 UTC
1144824007,1677846115,1029413620,Technical architecture review,Discuss expansion opportunities,2025-01-28 23:00:36.474862 UTC,In Progress,Low,Meeting,,2024-12-27 23:00:36.474862 UTC
2009678955,1677846115,1816148921,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-04 23:00:36.475041 UTC,In Progress,Low,Call,,2024-12-01 23:00:36.475041 UTC
433272323,1677846115,1608037409,Quarterly business review,Discuss expansion opportunities,2025-01-27 23:00:36.475214 UTC,Deferred,High,Meeting,,2025-01-17 23:00:36.475214 UTC
1153600717,1677846115,840859815,Send product update announcement,Share documentation on new features,2025-01-30 23:00:36.475376 UTC,Deferred,Low,Email,,2024-11-29 23:00:36.475376 UTC
1799400532,1677846115,742365891,Share case study materials,Send meeting summary and action items,2025-01-26 23:00:36.47553 UTC,Completed,Medium,Email,2025-01-24 23:00:36.47553 UTC,2025-01-14 23:00:36.47553 UTC
1757044170,1677846115,519770588,Send product update announcement,Provide updates on implementation timeline,2025-02-22 23:00:36.479977 UTC,In Progress,High,Email,,2024-12-05 23:00:36.479977 UTC
364997780,1677846115,1050508733,Share case study materials,Provide updates on implementation timeline,2025-02-22 23:00:36.480139 UTC,Not Started,Low,Email,,2025-01-16 23:00:36.480139 UTC
1878205745,1677846115,840859815,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-07 23:00:36.480285 UTC,Not Started,Medium,Call,,2024-12-19 23:00:36.480285 UTC
1451873867,1677846115,1224300936,Contract renewal meeting,Review account health metrics,2025-01-27 23:00:36.480437 UTC,Not Started,Medium,Meeting,,2024-11-29 23:00:36.480437 UTC
1654941703,1677846115,81801061,Share case study materials,Share documentation on new features,2025-02-10 23:00:36.480586 UTC,Deferred,Medium,Email,,2025-01-09 23:00:36.480586 UTC
1356235912,1677846115,519770588,Follow up on technical issues,Present new features and gather feedback,2025-02-02 23:00:36.480723 UTC,In Progress,High,Call,,2024-12-23 23:00:36.480723 UTC
739828948,1677846115,1608037409,Renewal discussion call,Present new features and gather feedback,2025-01-31 23:00:36.483099 UTC,Completed,Low,Call,2025-01-30 23:00:36.483099 UTC,2024-12-13 23:00:36.483099 UTC
1597143072,1677846115,895334175,Coordinate training session,Share documentation on new features,2025-01-30 23:00:36.483259 UTC,Completed,Medium,Email,2025-01-24 23:00:36.483259 UTC,2025-01-08 23:00:36.483259 UTC
760433935,1677846115,1029413620,Send product update announcement,Provide updates on implementation timeline,2025-01-25 23:00:36.483415 UTC,Completed,Medium,Email,2025-01-25 23:00:36.483415 UTC,2024-12-20 23:00:36.483415 UTC
1899156816,1677846115,374742912,Coordinate training session,Send meeting summary and action items,2025-02-02 23:00:36.483568 UTC,Completed,Low,Email,2025-01-31 23:00:36.483568 UTC,2024-12-06 23:00:36.483568 UTC
1921691006,1677846115,1224300936,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-02 23:00:36.483713 UTC,Not Started,High,Call,,2024-12-17 23:00:36.483713 UTC
1803711219,1677846115,289350603,Technical architecture review,Plan next quarter objectives,2025-02-21 23:00:36.483869 UTC,Not Started,Medium,Meeting,,2025-01-10 23:00:36.483869 UTC
1782266182,1677846115,1608037409,Contract renewal meeting,Review account health metrics,2025-01-30 23:00:36.485899 UTC,In Progress,Medium,Meeting,,2025-01-11 23:00:36.485899 UTC
1684844469,1677846115,1224300936,Quarterly business review,Plan next quarter objectives,2025-02-04 23:00:36.486052 UTC,Not Started,Low,Meeting,,2024-12-03 23:00:36.486052 UTC
342300580,1677846115,1398229709,Follow up on technical issues,Present new features and gather feedback,2025-01-29 23:00:36.486202 UTC,In Progress,Medium,Call,,2025-01-15 23:00:36.486202 UTC
870519986,1677846115,519770588,Schedule quarterly review call,Review recent support tickets and resolution,2025-02-10 23:00:36.486351 UTC,Not Started,Medium,Call,,2024-11-29 23:00:36.486351 UTC
250838537,1852557348,742365891,Coordinate training session,Send meeting summary and action items,2025-02-17 23:00:36.515055 UTC,Deferred,Medium,Email,,2025-01-07 23:00:36.515055 UTC
1908901539,1852557348,742365891,Follow up on technical issues,Present new features and gather feedback,2025-01-29 23:00:36.515211 UTC,In Progress,Medium,Call,,2024-12-09 23:00:36.515211 UTC
1170960726,1852557348,1439420165,Contract renewal meeting,Discuss expansion opportunities,2025-02-01 23:00:36.515353 UTC,Completed,Medium,Meeting,2025-01-31 23:00:36.515353 UTC,2024-11-29 23:00:36.515353 UTC
944068360,1852557348,374742912,Review feature requests,Follow up on previous discussion points,2025-01-30 23:00:36.5155 UTC,Completed,Medium,Follow-up,2025-01-28 23:00:36.5155 UTC,2025-01-21 23:00:36.5155 UTC
730168467,1852557348,374742912,Validate contract details,Follow up on previous discussion points,2025-01-27 23:00:36.517392 UTC,Not Started,Medium,Contract Review,,2024-12-15 23:00:36.517392 UTC
862124195,1852557348,517880878,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-12 23:00:36.517555 UTC,In Progress,Medium,Call,,2025-01-15 23:00:36.517555 UTC
1601211622,1852557348,1029413620,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-02-14 23:00:36.517709 UTC,In Progress,Low,Call,,2024-12-24 23:00:36.517709 UTC
618363620,1852557348,1029413620,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-17 23:00:36.517868 UTC,Not Started,Low,Call,,2025-01-16 23:00:36.517868 UTC
1849209935,1852557348,895334175,Update service agreement,Follow up on previous discussion points,2025-02-17 23:00:36.518022 UTC,In Progress,Medium,Contract Review,,2025-01-18 23:00:36.518022 UTC
1517392034,1852557348,1398229709,Technical architecture review,Plan next quarter objectives,2025-02-18 23:00:36.518176 UTC,Deferred,Medium,Meeting,,2025-01-01 23:00:36.518176 UTC
867143232,1852557348,1157138452,Review feature requests,Follow up on previous discussion points,2025-02-03 23:00:36.518324 UTC,Completed,Low,Follow-up,2025-01-31 23:00:36.518324 UTC,2024-12-10 23:00:36.518324 UTC
1320777705,1852557348,289350603,Quarterly business review,Review account health metrics,2025-02-19 23:00:36.52206 UTC,Not Started,Low,Meeting,,2025-01-06 23:00:36.52206 UTC
1095016132,1852557348,519770588,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-15 23:00:36.522215 UTC,In Progress,Low,Call,,2025-01-14 23:00:36.522215 UTC
1377279788,1852557348,1826904509,Renewal discussion call,Review recent support tickets and resolution,2025-02-11 23:00:36.522359 UTC,In Progress,Low,Call,,2025-01-02 23:00:36.522359 UTC
66675088,1852557348,289350603,Technical architecture review,Review account health metrics,2025-02-02 23:00:36.524694 UTC,Not Started,Low,Meeting,,2025-01-23 23:00:36.524694 UTC
1349678656,1852557348,1826904509,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-01-28 23:00:36.524853 UTC,Not Started,Medium,Call,,2024-11-30 23:00:36.524853 UTC
2047405987,1852557348,1439420165,Review feature requests,Follow up on previous discussion points,2025-02-15 23:00:36.525006 UTC,Completed,Medium,Follow-up,2025-01-28 23:00:36.525006 UTC,2024-11-27 23:00:36.525006 UTC
1149510226,1852557348,742365891,Technical architecture review,Discuss expansion opportunities,2025-01-27 23:00:36.527473 UTC,In Progress,Low,Meeting,,2025-01-07 23:00:36.527473 UTC
130183136,1852557348,1507141089,Review renewal terms,Follow up on previous discussion points,2025-02-14 23:00:36.527639 UTC,Not Started,Medium,Contract Review,,2025-01-09 23:00:36.527639 UTC
211881481,1852557348,2138075717,Follow up on technical issues,Present new features and gather feedback,2025-02-18 23:00:36.527795 UTC,In Progress,Medium,Call,,2025-01-09 23:00:36.527795 UTC
31149733,1852557348,81801061,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-12 23:00:36.52795 UTC,In Progress,Medium,Call,,2024-12-18 23:00:36.52795 UTC
1446738748,1852557348,1608037409,Technical architecture review,Plan next quarter objectives,2025-02-10 23:00:36.528108 UTC,Not Started,Medium,Meeting,,2024-12-23 23:00:36.528108 UTC
929036775,1852557348,951775129,Coordinate training session,Send meeting summary and action items,2025-02-08 23:00:36.528266 UTC,Not Started,Medium,Email,,2024-12-24 23:00:36.528266 UTC
1637610166,1852557348,289350603,Follow up on technical issues,Review recent support tickets and resolution,2025-02-17 23:00:36.528421 UTC,Not Started,High,Call,,2024-12-03 23:00:36.528421 UTC
703102819,1852557348,840859815,Follow up on open issues,Follow up on previous discussion points,2025-02-17 23:00:36.531465 UTC,Completed,High,Follow-up,2025-02-05 23:00:36.531465 UTC,2025-01-10 23:00:36.531465 UTC
1757160383,1852557348,1608037409,Share case study materials,Share documentation on new features,2025-02-15 23:00:36.531638 UTC,Completed,High,Email,2025-02-11 23:00:36.531638 UTC,2024-12-17 23:00:36.531638 UTC
915165488,1852557348,126591564,Check implementation progress,Follow up on previous discussion points,2025-02-11 23:00:36.531793 UTC,Not Started,Medium,Follow-up,,2025-01-03 23:00:36.531793 UTC
754571722,1852557348,1997519883,Schedule quarterly review call,Present new features and gather feedback,2025-01-27 23:00:36.531944 UTC,Not Started,High,Call,,2024-12-19 23:00:36.531944 UTC
1023455772,1852557348,289350603,Send product update announcement,Share documentation on new features,2025-02-06 23:00:36.532092 UTC,In Progress,High,Email,,2025-01-23 23:00:36.532092 UTC
613895603,1511310562,1439420165,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-01-27 23:00:36.565069 UTC,Not Started,Medium,Call,,2025-01-17 23:00:36.565069 UTC
726356918,1511310562,517880878,Follow up on open issues,Follow up on previous discussion points,2025-02-01 23:00:36.565268 UTC,Completed,Medium,Follow-up,2025-01-30 23:00:36.565268 UTC,2024-12-13 23:00:36.565268 UTC
140371230,1511310562,840859815,Update service agreement,Follow up on previous discussion points,2025-02-12 23:00:36.565427 UTC,Not Started,Medium,Contract Review,,2025-01-18 23:00:36.565427 UTC
1032781159,1511310562,519770588,Send product update announcement,Share documentation on new features,2025-02-17 23:00:36.565582 UTC,Completed,Low,Email,2025-02-11 23:00:36.565582 UTC,2024-12-03 23:00:36.565582 UTC
976879869,1511310562,840859815,Follow up on technical issues,Discuss current usage patterns and future needs,2025-02-04 23:00:36.565743 UTC,In Progress,High,Call,,2024-12-05 23:00:36.565743 UTC
1102522049,1511310562,943289491,Review feature requests,Follow up on previous discussion points,2025-02-13 23:00:36.565895 UTC,In Progress,Low,Follow-up,,2025-01-19 23:00:36.565895 UTC
756454256,1511310562,1826904509,Coordinate training session,Share documentation on new features,2025-02-20 23:00:36.5682 UTC,In Progress,Low,Email,,2024-12-06 23:00:36.5682 UTC
664622702,1511310562,126591564,Send product update announcement,Share documentation on new features,2025-02-15 23:00:36.568358 UTC,Not Started,Medium,Email,,2025-01-08 23:00:36.568358 UTC
1370776772,1511310562,1439420165,Update service agreement,Follow up on previous discussion points,2025-02-04 23:00:36.568506 UTC,In Progress,Medium,Contract Review,,2024-12-25 23:00:36.568506 UTC
396030350,1511310562,2138075717,Share case study materials,Send meeting summary and action items,2025-02-13 23:00:36.568655 UTC,Completed,Medium,Email,2025-02-04 23:00:36.568655 UTC,2025-01-15 23:00:36.568655 UTC
1449673081,1511310562,840859815,Review renewal terms,Follow up on previous discussion points,2025-02-07 23:00:36.568798 UTC,In Progress,Low,Contract Review,,2025-01-23 23:00:36.568798 UTC
1382354295,1511310562,1608037409,Schedule quarterly review call,Present new features and gather feedback,2025-02-08 23:00:36.572228 UTC,Completed,Low,Call,2025-02-05 23:00:36.572228 UTC,2025-01-12 23:00:36.572228 UTC
127321026,1511310562,840859815,Technical architecture review,Plan next quarter objectives,2025-02-10 23:00:36.572386 UTC,In Progress,Medium,Meeting,,2024-12-31 23:00:36.572386 UTC
1986371395,1511310562,374742912,Review renewal terms,Follow up on previous discussion points,2025-02-14 23:00:36.572529 UTC,Not Started,Low,Contract Review,,2024-11-30 23:00:36.572529 UTC
337585947,1511310562,289350603,Technical architecture review,Discuss expansion opportunities,2025-01-31 23:00:36.572667 UTC,Completed,Medium,Meeting,2025-01-25 23:00:36.572667 UTC,2024-12-30 23:00:36.572667 UTC
1034629873,1511310562,742365891,Schedule quarterly review call,Present new features and gather feedback,2025-01-27 23:00:36.572801 UTC,In Progress,Low,Call,,2025-01-11 23:00:36.572801 UTC
1554083571,1511310562,1180861141,Share case study materials,Send meeting summary and action items,2025-02-02 23:00:36.574633 UTC,In Progress,Medium,Email,,2025-01-20 23:00:36.574633 UTC
588977276,1511310562,1157138452,Technical architecture review,Plan next quarter objectives,2025-01-29 23:00:36.574795 UTC,Completed,Medium,Meeting,2025-01-27 23:00:36.574795 UTC,2024-12-02 23:00:36.574795 UTC
121907220,1511310562,840859815,Review renewal terms,Follow up on previous discussion points,2025-01-30 23:00:36.574951 UTC,Completed,High,Contract Review,2025-01-29 23:00:36.574951 UTC,2024-12-05 23:00:36.574951 UTC
1126730547,1511310562,643793315,Coordinate training session,Provide updates on implementation timeline,2025-02-22 23:00:36.575101 UTC,In Progress,Low,Email,,2025-01-19 23:00:36.575101 UTC
1146351908,1511310562,1997519883,Review renewal terms,Follow up on previous discussion points,2025-02-07 23:00:36.575247 UTC,Completed,Medium,Contract Review,2025-02-05 23:00:36.575247 UTC,2024-12-06 23:00:36.575247 UTC
723291412,1511310562,2138075717,Follow up on open issues,Follow up on previous discussion points,2025-02-16 23:00:36.577276 UTC,Completed,Medium,Follow-up,2025-01-31 23:00:36.577276 UTC,2024-12-16 23:00:36.577276 UTC
1023520784,1511310562,742365891,Follow up on technical issues,Review recent support tickets and resolution,2025-02-13 23:00:36.577442 UTC,In Progress,Low,Call,,2025-01-09 23:00:36.577442 UTC
842825338,1511310562,1224300936,Coordinate training session,Provide updates on implementation timeline,2025-02-20 23:00:36.57758 UTC,Completed,Medium,Email,2025-02-11 23:00:36.57758 UTC,2024-12-02 23:00:36.57758 UTC
628621609,1511310562,1224300936,Quarterly business review,Review account health metrics,2025-02-11 23:00:36.577732 UTC,In Progress,Low,Meeting,,2024-11-25 23:00:36.577732 UTC
1566533057,1511310562,742365891,Send product update announcement,Share documentation on new features,2025-02-10 23:00:36.58059 UTC,In Progress,Medium,Email,,2025-01-08 23:00:36.58059 UTC
741349255,1511310562,1997519883,Technical architecture review,Plan next quarter objectives,2025-02-05 23:00:36.580742 UTC,Not Started,High,Meeting,,2024-11-28 23:00:36.580742 UTC
1684088382,1511310562,1157138452,Schedule quarterly review call,Discuss current usage patterns and future needs,2025-02-15 23:00:36.580883 UTC,Not Started,Low,Call,,2024-12-17 23:00:36.580883 UTC
1512545706,1511310562,1826904509,Share case study materials,Provide updates on implementation timeline,2025-02-12 23:00:36.581037 UTC,Deferred,Medium,Email,,2024-11-28 23:00:36.581037 UTC
1363826233,1511310562,951775129,Follow up on technical issues,Present new features and gather feedback,2025-02-22 23:00:36.581187 UTC,In Progress,Medium,Call,,2024-12-20 23:00:36.581187 UTC
1331880002,1511310562,1157138452,Share case study materials,Provide updates on implementation timeline,2025-02-09 23:00:36.581333 UTC,Not Started,Low,Email,,2025-01-12 23:00:36.581333 UTC
1353330301,1511310562,1180861141,Share case study materials,Provide updates on implementation timeline,2025-02-09 23:00:36.581477 UTC,In Progress,Medium,Email,,2024-12-23 23:00:36.581477 UTC
551702320,1583025854,1997519883,Renewal discussion call,Review recent support tickets and resolution,2025-02-23 23:00:36.609778 UTC,In Progress,Medium,Call,,2024-11-26 23:00:36.609778 UTC
2006367748,1583025854,1837155942,Schedule quarterly review call,Present new features and gather feedback,2025-02-02 23:00:36.609941 UTC,Not Started,High,Call,,2025-01-09 23:00:36.609941 UTC
597769450,1583025854,517880878,Coordinate training session,Share documentation on new features,2025-02-23 23:00:36.610082 UTC,Not Started,Medium,Email,,2025-01-20 23:00:36.610082 UTC
1617427238,1583025854,951775129,Renewal discussion call,Review recent support tickets and resolution,2025-02-20 23:00:36.613145 UTC,Completed,Medium,Call,2025-01-31 23:00:36.613145 UTC,2024-12-05 23:00:36.613145 UTC
362482082,1583025854,1050508733,Review feature requests,Follow up on previous discussion points,2025-01-29 23:00:36.613316 UTC,In Progress,Low,Follow-up,,2024-12-22 23:00:36.613316 UTC
1574314842,1583025854,2138075717,Coordinate training session,Share documentation on new features,2025-02-19 23:00:36.613465 UTC,In Progress,High,Email,,2024-11-25 23:00:36.613465 UTC
1080571860,1583025854,1837155942,Contract renewal meeting,Plan next quarter objectives,2025-02-06 23:00:36.613611 UTC,Completed,Medium,Meeting,2025-02-06 23:00:36.613611 UTC,2024-12-18 23:00:36.613611 UTC
542566523,1583025854,1439420165,Contract renewal meeting,Plan next quarter objectives,2025-02-08 23:00:36.613763 UTC,Not Started,Medium,Meeting,,2024-12-16 23:00:36.613763 UTC
1581670449,1583025854,1826904509,Follow up on open issues,Follow up on previous discussion points,2025-02-01 23:00:36.617216 UTC,Not Started,High,Follow-up,,2024-12-15 23:00:36.617216 UTC
195306603,1583025854,1157138452,Validate contract details,Follow up on previous discussion points,2025-02-01 23:00:36.617394 UTC,Completed,High,Contract Review,2025-01-28 23:00:36.617394 UTC,2025-01-10 23:00:36.617394 UTC
983699605,1583025854,374742912,Contract renewal meeting,Plan next quarter objectives,2025-02-01 23:00:36.617552 UTC,In Progress,Low,Meeting,,2025-01-22 23:00:36.617552 UTC
50699673,1583025854,122346013,Quarterly business review,Plan next quarter objectives,2025-02-11 23:00:36.617689 UTC,Deferred,High,Meeting,,2025-01-16 23:00:36.617689 UTC
1972064427,1583025854,126591564,Send product update announcement,Send meeting summary and action items,2025-01-29 23:00:36.617817 UTC,Completed,Low,Email,2025-01-27 23:00:36.617817 UTC,2025-01-21 23:00:36.617817 UTC
302210493,1583025854,1398229709,Schedule quarterly review call,Present new features and gather feedback,2025-02-17 23:00:36.617966 UTC,Not Started,Medium,Call,,2024-12-23 23:00:36.617966 UTC
1147730606,1583025854,1180861141,Share case study materials,Send meeting summary and action items,2025-02-17 23:00:36.620792 UTC,Completed,Medium,Email,2025-02-05 23:00:36.620792 UTC,2025-01-13 23:00:36.620792 UTC
2006176575,1583025854,643793315,Send product update announcement,Provide updates on implementation timeline,2025-02-18 23:00:36.620951 UTC,Completed,Low,Email,2025-02-14 23:00:36.620951 UTC,2025-01-20 23:00:36.620951 UTC
322901939,1583025854,951775129,Technical architecture review,Plan next quarter objectives,2025-02-19 23:00:36.621097 UTC,In Progress,Low,Meeting,,2024-12-23 23:00:36.621097 UTC
1385452733,1583025854,943289491,Send product update announcement,Provide updates on implementation timeline,2025-02-22 23:00:36.621238 UTC,Completed,Medium,Email,2025-01-31 23:00:36.621238 UTC,2025-01-12 23:00:36.621238 UTC
1323791503,1583025854,122346013,Review renewal terms,Follow up on previous discussion points,2025-02-13 23:00:36.621393 UTC,Deferred,Low,Contract Review,,2025-01-22 23:00:36.621393 UTC
392792654,1583025854,1398229709,Schedule quarterly review call,Present new features and gather feedback,2025-02-02 23:00:36.621534 UTC,In Progress,Medium,Call,,2024-12-25 23:00:36.621534 UTC
612133768,1583025854,742365891,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-21 23:00:36.624077 UTC,In Progress,High,Call,,2025-01-02 23:00:36.624077 UTC
1733166042,1583025854,1439420165,Technical architecture review,Discuss expansion opportunities,2025-02-01 23:00:36.62423 UTC,Completed,Medium,Meeting,2025-01-30 23:00:36.62423 UTC,2025-01-15 23:00:36.62423 UTC
387903287,1583025854,742365891,Follow up on technical issues,Present new features and gather feedback,2025-02-21 23:00:36.624376 UTC,Completed,Medium,Call,2025-01-25 23:00:36.624376 UTC,2024-12-01 23:00:36.624376 UTC
1370002240,1583025854,519770588,Contract renewal meeting,Discuss expansion opportunities,2025-02-04 23:00:36.62452 UTC,Completed,Medium,Meeting,2025-01-30 23:00:36.62452 UTC,2024-12-06 23:00:36.62452 UTC
1952672890,1253479881,1180861141,Share case study materials,Send meeting summary and action items,2025-02-02 23:00:36.654237 UTC,In Progress,Low,Email,,2025-01-14 23:00:36.654237 UTC
130176784,1253479881,1507141089,Follow up on open issues,Follow up on previous discussion points,2025-02-18 23:00:36.6544 UTC,Not Started,Medium,Follow-up,,2024-11-27 23:00:36.6544 UTC
2106146862,1253479881,943289491,Schedule quarterly review call,Present new features and gather feedback,2025-02-16 23:00:36.654545 UTC,In Progress,Low,Call,,2024-12-28 23:00:36.654545 UTC
844254249,1253479881,840859815,Coordinate training session,Provide updates on implementation timeline,2025-01-27 23:00:36.654685 UTC,In Progress,Low,Email,,2025-01-07 23:00:36.654685 UTC
568403552,1253479881,895334175,Validate contract details,Follow up on previous discussion points,2025-02-04 23:00:36.654836 UTC,Not Started,High,Contract Review,,2024-12-08 23:00:36.654836 UTC
493262050,1253479881,943289491,Renewal discussion call,Discuss current usage patterns and future needs,2025-02-19 23:00:36.654983 UTC,In Progress,Medium,Call,,2024-12-18 23:00:36.654983 UTC
910355968,1253479881,1997519883,Follow up on technical issues,Discuss current usage patterns and future needs,2025-01-31 23:00:36.655126 UTC,Not Started,High,Call,,2025-01-07 23:00:36.655126 UTC
37897436,1253479881,1997519883,Review feature requests,Follow up on previous discussion points,2025-02-23 23:00:36.657309 UTC,In Progress,Low,Follow-up,,2024-12-04 23:00:36.657309 UTC
1890081833,1253479881,1816148921,Update service agreement,Follow up on previous discussion points,2025-02-07 23:00:36.657484 UTC,In Progress,Medium,Contract Review,,2024-12-21 23:00:36.657484 UTC
1271071369,1253479881,742365891,Schedule quarterly review call,Present new features and gather feedback,2025-02-11 23:00:36.65764 UTC,Completed,Low,Call,2025-02-03 23:00:36.65764 UTC,2025-01-11 23:00:36.65764 UTC
1441451203,1253479881,1826904509,Send product update announcement,Send meeting summary and action items,2025-01-27 23:00:36.657796 UTC,Completed,Medium,Email,2025-01-27 23:00:36.657796 UTC,2024-12-06 23:00:36.657796 UTC
1289764509,1253479881,1997519883,Update service agreement,Follow up on previous discussion points,2025-02-11 23:00:36.657958 UTC,Not Started,Low,Contract Review,,2024-12-24 23:00:36.657958 UTC
384230292,1253479881,840859815,Review feature requests,Follow up on previous discussion points,2025-02-20 23:00:36.658108 UTC,Completed,Medium,Follow-up,2025-02-18 23:00:36.658108 UTC,2024-11-25 23:00:36.658108 UTC
113214275,1253479881,126591564,Send product update announcement,Share documentation on new features,2025-02-11 23:00:36.661692 UTC,In Progress,High,Email,,2024-12-23 23:00:36.661692 UTC
711389834,1253479881,943289491,Technical architecture review,Discuss expansion opportunities,2025-02-13 23:00:36.661854 UTC,Not Started,Medium,Meeting,,2024-12-24 23:00:36.661854 UTC
781843078,1253479881,2138075717,Share case study materials,Provide updates on implementation timeline,2025-01-28 23:00:36.66199 UTC,Not Started,Medium,Email,,2024-12-25 23:00:36.66199 UTC
1860546024,1253479881,122346013,Follow up on technical issues,Discuss current usage patterns and future needs,2025-02-03 23:00:36.66213 UTC,Not Started,High,Call,,2025-01-19 23:00:36.66213 UTC
